name,smiles
CHEMBL19834,CCc1cc(-c2ccc(-c3ccc(C(=O)O)cc3)[nH]2)nc2c(C(C)C)cccc12
CHEMBL21794,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N(C(C)C)C(C)C
CHEMBL267006,CCOC(=O)c1cc2c3cc(-n4ccc(C=O)c4)c(Cl)cc3nc(O)n2n1
CHEMBL417322,O=C(O)/C=C/c1ccc(NC(=O)c2cccc(NC3=NCCN3)c2)c(Cl)c1
CHEMBL37720,CCOC(=O)C(C)Oc1ccc(N(C)c2cc3ccc(Cl)cc3cn2)cc1
CHEMBL16496,O=C(NCc1ccc(I)cc1)OCCCc1c[nH]cn1
CHEMBL14391,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C
CHEMBL67387,COC(=O)C1C(c2cccc(I)c2)CC2CCC1N2C
CHEMBL278057,COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)c(Cl)c1
CHEMBL67978,Cc1c2cc[n+](CC(=O)O)cc2c(C)c2c1[nH]c1ccccc12.[Br-]
CHEMBL35966,CCCc1c2nc(C(=O)[O-])cc(C)c2cc2c(=O)cc(C(=O)[O-])oc12.[Na+].[Na+]
CHEMBL416936,NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CCO1
CHEMBL39249,NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)C1
CHEMBL68413,COc1ccccc1OC(=O)CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1
CHEMBL63559,COc1ccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL31044,O=C(/C=C/c1ccc(O)c(O)c1)NCCOC(=O)/C=C/c1ccc(O)c(O)c1
CHEMBL302905,COc1cccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c1
SARAFLOXACIN,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL6250,O=C(O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
CHEMBL41799,Cc1c(-c2ccc(-c3cccs3)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+]
CHEMBL70458,Nc1nc(NC(=O)OCc2ccccc2)c(N=O)c(OCC2CCCCC2)n1
CHEMBL18979,O=C(O)c1cccc(COc2cccc(OCc3ccc4ccccc4n3)c2)c1
CHEMBL77704,COC(=O)CCC(=O)Nc1cccc(COc2ccc(C(C)=O)c(OC)c2)c1
CHEMBL55456,CCOC(=O)N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1
CHEMBL19102,O=C(O)c1ccc(COc2cccc(OCc3ccc4ccccc4n3)c2)cc1
CHEMBL307575,COC(=O)CCCC(=O)Nc1cccc(COc2ccc(C(C)=O)c(O)c2)c1
CHEMBL73411,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4ccccc4)c3O)cc2c1
CHEMBL288137,CC(=O)OCc1c(C)c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc12
CHEMBL34844,Cc1cccc(OCc2ccc(CN3CCCCC3)cc2)c1.O=C(O)C(=O)O
CHEMBL441780,Cc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1.O=C(O)C(=O)O
CHEMBL76633,CCOC(=O)c1[nH]c2ccc(CCN3C(=O)CCC3=O)cc2c1CCN(C)C
CHEMBL63360,CC(C)(/C=C/C(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1
CHEMBL63143,CC(C)(C(=O)/C=C/c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1
CHEMBL71730,CCc1nc2c(C)cc(C)nn2c1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL68598,Cc1ccnc2c1nc(C(C)C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL69824,CCCc1nc2c(C)ccnc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL292839,COc1cc(Cc2cnc(N)nc2N)cc2c1N(CCOC(C)=O)CCC2C
CHEMBL63908,Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2n1C[S+]([O-])C2
CHEMBL76161,CCCCCCCOc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O
CHEMBL10186,CC(OC(=O)C(C)(C)C)n1c([S+]([O-])Cc2ccccn2)nc2ccccc21
CHEMBL433633,CC(NC(=O)C(CSC(=O)c1ccccc1)C(C)c1ccccc1)C(=O)O
CHEMBL433445,CSc1ccc2nc(-c3ccc(-c4ccccc4)cc3)c(C)c(C(=O)O)c2c1
CHEMBL423654,CC1(C)CCC(C)(C)c2cc(-c3cccc(-c4ccc(C(=O)O)cc4)n3)ccc21
CHEMBL290535,O=C(O)Cn1c2ccc(Cl)cc2c(=O)n1Cc1ccc(Cl)c(Cl)c1
CHEMBL20581,O=C(O)Cc1nn(Cc2nc3ccc(Cl)cc3s2)c(=O)c2ccccc12
CHEMBL20015,O=C(O)Cc1nn(Cc2nc3c(Cl)cccc3s2)c(=O)c2ccccc12
CHEMBL20005,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2ccc(Cl)cc12
CHEMBL20796,O=C(O)Cc1nn(Cc2nc3ccccc3s2)c(=O)c2cc(Cl)ccc12
CHEMBL20197,O=C(O)Cc1nn(Cc2nc3cc(Cl)ccc3s2)c(=O)c2ccccc12
CHEMBL20207,O=C(O)Cc1nn(Cc2nc3cccc(Cl)c3s2)c(=O)c2ccccc12
CHEMBL38166,CCOC(=O)C(C)Oc1ccc(N(C)c2ncc3cc(Cl)ccc3n2)cc1
CHEMBL262388,CCOC(=O)C(C)Oc1ccc(N(C)c2cnc3cc(Cl)ccc3n2)cc1
CHEMBL46202,O=C(O)c1cc(-c2ccc(Cl)cc2)nc(-c2ccc(-c3ccccc3)cc2)c1
CHEMBL301587,CCN1CCN(/C(=N\c2ccccc2Cl)c2ccc(C(=O)OC)cc2)CC1
CHEMBL28309,COc1cc(CC(=O)[O-])c(N)c(C(=O)c2ccc(Br)cc2)c1.[Na+]
CHEMBL274085,O=C(OCN1C(=O)c2ccccc2S1(=O)=O)c1c(Cl)cccc1Cl
CHEMBL36130,CCCc1c2nc(C(=O)[O-])cc(N)c2cc2c(=O)cc(C(=O)[O-])oc12.[Na+].[Na+]
CHEMBL290314,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCOCC3)c(F)cc2c1=O
CHEMBL288167,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCC(O)C3)c(F)cc2c1=O
CHEMBL266942,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2F)ccc1=O
CHEMBL312544,CCCOC(=O)n1c2cc(OC)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL35970,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCC(=O)O)n1
CHEMBL75607,COc1ccc2c3oc(C(=O)N4CCOCC4)cc3n(C(=O)OC(C)C)c2c1
CHEMBL307313,CCC(=O)OCOc1ccc(-c2nc3c(=O)n(CC)c(=O)n(CC)c3[nH]2)cc1
CHEMBL27041,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCC)c1=O
CHEMBL286039,CCOC(=O)C(/C=N/c1ccc(F)c(-c2cc(C)nc(C)c2)c1)=C(/O)OCC
CHEMBL14598,COc1ccc(C(=O)/C(=N/O)SCCCN(C)C)cc1.O=C(O)C(=O)O
CHEMBL62637,N=C(N)c1ccc(N2CC3(CCN(C(=O)CCCC(=O)O)CC3)CC2=O)cc1
CHEMBL19530,COc1cc(-c2ccc(-c3ccc(C(=O)O)cc3)[nH]2)nc2c(C(C)C)cccc12
CHEMBL276974,N=C(N)c1ccc(C(=O)N2CCC3(CCN(C(=O)CC(=O)O)CC3)CC2)cc1
CHEMBL64592,N=C(N)c1ccc(N2CCC3(CCN(C(=O)CCCC(=O)O)CC3)C2=O)cc1
CHEMBL7431,CCCCc1nc2cnncc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL41241,CNc1cc(NC(=O)OC)ccc1Nc1c2ccccc2nc2c(C)cccc12
CHEMBL41483,CNc1cc(NC(=O)OC)ccc1Nc1c2ccccc2nc2cc(C)ccc12
CHEMBL41244,CNc1cc(NC(=O)OC)ccc1Nc1c2ccccc2nc2ccc(C)cc12
CHEMBL288736,COC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)c(N(C)C)c1
CHEMBL63251,CC(C)Oc1ccc(C2(C#N)CCN(CC(=O)O)CC2)cc1OC1CCCC1
CHEMBL63462,COc1ccc(C2(C#N)CCN(C(C)(C)C(=O)O)CC2)cc1OC1CCCC1
CHEMBL282744,N=C(N)c1ccc(N2CCC3(CCC(C(=O)NCCC(=O)O)CC3)CC2)cc1
CHEMBL274835,O=C(O)CN1CCC(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
CHEMBL12878,O=C(O)CC1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
CHEMBL33960,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(C(F)(F)F)ccc3s2)c1
CHEMBL60886,O=C(O)CCC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
CHEMBL42204,CCOC(=O)c1cnc(-c2ccc(Cl)cc2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL73825,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1cc2ccccc2nc1Cl
CHEMBL285758,CCCc1c2nc(C(=O)[O-])cc(O)c2cc2c(=O)cc(C(=O)[O-])oc12.[Na+].[Na+]
CHEMBL54393,CC(C)(C)C(=O)OCOP(=O)(O)COCCn1cnc2c(N)ncnc21
CHEMBL32833,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C(F)F)C3)c(F)c21
CHEMBL282689,O=C(O)Cc1nn(Cc2nc3c(F)ccc(F)c3s2)c(=O)c2ccccc12
CHEMBL20306,O=C(O)Cc1nn(Cc2nc3cc(F)c(F)cc3s2)c(=O)c2ccccc12
CHEMBL34676,O=C([O-])CCC(=O)N(O)c1cccc(OCc2ccc3ccccc3c2)c1.[Na+]
CHEMBL422927,O=C(O)Cc1nn(Cc2nc3c(F)c(F)ccc3s2)c(=O)c2ccccc12
CHEMBL20637,O=C(O)Cc1nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c2ccccc12
CHEMBL273258,COc1ccc2c(c1)c(-c1ccc3c(c1)OCO3)c(C(=O)O)n2-c1ccccc1
CHEMBL10151,COc1ccc(-n2c(C(=O)O)c(-c3ccc4c(c3)OCO4)c3ccccc32)cc1
CHEMBL276615,COc1ccc2c(-c3ccc4c(c3)OCO4)c(C(=O)O)n(-c3ccccc3)c2c1
CHEMBL77722,COC(=O)CCCC(=O)Nc1cccc(COc2ccc(C(C)=O)c(F)c2)c1
CHEMBL280239,CCOC(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
CHEMBL57256,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2
CHEMBL283179,CCOC(=O)c1sc2c(=O)n(CC)nc(-c3cccc([N+](=O)[O-])c3)c2c1C
CHEMBL298231,CS(=O)(=O)c1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(F)cc2)cc1
CHEMBL63043,Cc1nc2c(OCc3ccccc3)cccn2c1NC(=O)OCc1ccccc1
CHEMBL292621,CCOC(=O)C1CNc2c(OC)cc(Cc3cnc(N)nc3N)c(OC)c2C1
CHEMBL282381,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(OC)cc2)n2c1CCC2
CHEMBL47051,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
CHEMBL291661,N=C(N)c1ccc(N2CC3(CCN(C(=O)CCCC(=O)O)CC3)NC2=O)cc1
CHEMBL32157,NS(=O)(=O)c1nc2ccc(NC(=O)CNCCNCC(=O)O)cc2s1
CHEMBL445605,N=C(N)c1ccc(N2CC3(CCN(C(=O)NCCC(=O)O)CC3)CC2=O)cc1
CHEMBL281045,CCOC(=O)c1nc2c(O)n(Cc3ccccc3)nc(-c3ccccc3)c-2c1C
CHEMBL65477,N=C(N)c1ccc(N2CCC3(CCN(C(=O)NCCC(=O)O)CC3)C2=O)cc1
CHEMBL69906,COCc1nc2c(C)ccnc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL72324,COC(=O)Cc1c(C)n(C(=O)c2cccc3ccccc23)c2ccc(OC)cc12
CHEMBL277730,CC(C)NCC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
CHEMBL15089,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
CHEMBL10209,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3n2COC(C)=O)c1C
CHEMBL273217,CC(C)COC(=O)OCn1c([S+]([O-])Cc2ccccn2)nc2ccccc21
CHEMBL276516,CC(C)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
CHEMBL13177,O=C(O)CN1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1
CHEMBL68449,CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(O)/C=C/c1ccc(C(=N)N)cc1
CHEMBL66261,CC(C)(CCC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1
CHEMBL302492,CC(C)NC(=O)OCc1cn(C)c(-c2ccccc2)c1COC(=O)NC(C)C
CHEMBL286706,CC(C)c1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(C(C)(C)C)cc2)cc1.[Na+]
CHEMBL416522,Cc1ccccc1C(C)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
CHEMBL267766,CCC(c1ccccc1)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
CHEMBL287641,O=C(O)CCCCCCC(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2
CHEMBL309093,CCCCCCSc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O
CHEMBL28611,CCOC(=O)c1ccc(NC(=O)CCCCC(=O)c2ccc(Cl)cc2)cc1
CHEMBL267547,CCCCc1nc(CO)c(Cl)n1Cc1ccc(-n2cccc2C(=O)O)cc1
CHEMBL12190,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-n2cccc2C(=O)O)cc1
CHEMBL65815,O=C1Cc2c(n(Cc3ccc(Br)cc3F)c(=O)c3ccccc23)O1
CHEMBL39106,CC(=O)Oc1ccc2c(c1)CCc1sc(N)nc1-2.I
CHEMBL304296,CC(=O)OC1c2ccc(Br)cc2C(n2ccccc2=O)=CC1(C)C
CHEMBL304900,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN(C)C)C1
CHEMBL64381,CCCCCCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl
CHEMBL305064,O=C(O)Cc1nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c2cccnc12
CHEMBL418565,COC(=O)Nc1cn2nc(OCc3cc(OC)c(OC)c(OC)c3)ccc2n1
CHEMBL65988,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)O)cc4)ncnc32)c1
CHEMBL304785,COC(=O)Cc1ccc(S(=O)(=O)N2C(=O)CN(c3ccccc3)C2=O)cc1
CHEMBL281014,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc([N+](=O)[O-])cc1
CHEMBL75818,CC(C)COC(=O)n1c2cc(F)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL75820,CCCCOC(=O)n1c2cc(F)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL304338,COC(=O)Cc1cccc(S(=O)(=O)N2C(=O)CN(c3ccccc3)C2=O)c1
CHEMBL65525,N=C(N)c1ccc(N2CCC3(CCN(C(=O)COCC(=O)O)CC3)C2=O)cc1
CHEMBL441428,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
CHEMBL291537,COc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1OCCc1ccccc1
CHEMBL298057,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)C(c1ccccc1)O2
CHEMBL67211,CC(C)n1cc(-c2ccc(Oc3ccccc3C(=O)O)cc2)c2c(N)ncnc21
CHEMBL63721,N=C(N)c1ccc(N2CC3(CCN(C(=O)NCCC(=O)O)CC3)NC2=O)cc1
CHEMBL68773,CC(C)n1cc(-c2ccc(Oc3ccc(C(=O)O)cc3)cc2)c2c(N)ncnc21
CHEMBL35498,NS(=O)(=O)c1nc2ccc(OC(=O)CNCCNCC(=O)O)cc2s1
CHEMBL15113,CCNCC1CCN(c2cc3c(c(N)c2F)c(=O)c(C(=O)O)cn3C2CC2)C1
CHEMBL15197,CNC(C)C1CCN(c2cc3c(c(N)c2F)c(=O)c(C(=O)O)cn3C2CC2)C1
CHEMBL311163,CCN1CCC2(CCN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4CC)C2)C1
CHEMBL70707,CC(=O)OCN1C(=O)C(Cc2ccccc2)N(Cc2ccccc2)S1(=O)=O
CHEMBL73515,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCCC4(CCCNC4)C3)nc21
CHEMBL68074,CC(C)(CNC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1
CHEMBL273672,CC(c1ccc(N)cc1)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
CHEMBL58257,CC(=O)OCC#CCN1CCN(C2c3ccccc3CCc3ccccc32)CC1
CHEMBL434014,CSc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1
CHEMBL55848,CC(C)COC(=O)CCc1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1
CHEMBL268470,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1
CHEMBL430279,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2occc2C(=O)O)cc1
CHEMBL8934,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(Cl)cc1)CN2
CETIRIZINE,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL19597,O=C(CCCCCI)OCn1oc(=O)c2ccccc21
CHEMBL275602,O=C(O)CCCCCCCNC(=O)c1ccccc1I
CHEMBL16726,O=C(O)CCCCCCCNC(=O)c1ccc(I)cc1
CHEMBL16851,O=C(O)CCCCCCCNC(=O)c1cccc(I)c1
CHEMBL72873,CNC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C/C1=N\OC
GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
CHEMBL73202,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCC4(CCNC4)C3)c(F)cc2c1=O
CHEMBL282651,CC(=O)OC1(c2ccccc2)Sc2ccc(C(F)(F)F)cc2-n2cccc21
CHEMBL74011,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCC4(CCCN4)C3)c(F)cc2c1=O
CHEMBL285189,NS(=O)(=O)c1nc2ccc(OCCOC(=O)CNCC(=O)O)cc2s1
CHEMBL33007,COC(=O)CCC(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1C#N
CHEMBL62243,O=C(/N=C(/NCc1ccccc1)NC(=O)Oc1ccccc1)Oc1ccccc1
CHEMBL39791,Fc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1.O=C(O)C(=O)O
CHEMBL305592,CC1COc2c(N3CCC(CN(C)C)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL275395,COc1c(N2CCC(C)(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL15028,COc1c(N2CCC(CN)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL418129,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCC(C)=O)CC3)cc21
CHEMBL418169,COc1c(N2CCCC(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL44271,CC(=O)c1ccc(N2CC(COS(=O)(=O)c3ccc(C)cc3)OC2=O)cc1
CHEMBL15541,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC4C)C1
CHEMBL15170,CCOc1c(N2CCCC(N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL60778,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(C)C(C)=O)CC3)cc21
CHEMBL32048,CC1=C(C(=O)O)N2C(=O)C(NC(=O)CCO/N=C\c3ccccc3)C2SC1
CHEMBL15372,CCOc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL15426,COc1c(N2CC(C)NC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL39472,CSc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O
CHEMBL21849,N#CN/C(=N/C1CC1)Nc1ccc(/C(=C\CCCC(=O)O)c2cccnc2)cc1
CHEMBL424049,CCOC(=O)/C=C(\C)c1ccc2c(C)cc(Oc3ccc(C(=N)N)cc3)nc2c1
CHEMBL281621,N#CN/C(=N/C1CC1)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1
CHEMBL11227,CC(c1ccc(O)cc1)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
CHEMBL30188,CCNCC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C1
CHEMBL28948,COc1cccc(Sc2c(C(=O)O)n(Cc3ccccc3)c3ccccc23)c1
CHEMBL303271,CSc1nc2c(C)ccnc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL19156,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(NC(C)=O)cc1
CHEMBL59326,COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)CC1
CHEMBL283895,O=C1NC(Cc2ccccc2)C2(CCN(CCc3c[nH]c4ccccc34)CC2)O1
CHEMBL433255,COc1cc2ccccc2cc1OC(=O)CC1CCN(Cc2ccccc2)CC1
CHEMBL283477,O=C1OC2(CCN(CCc3c[nH]c4ccccc34)CC2)CN1Cc1ccccc1
CHEMBL70076,CC(C)NC(=O)OCC1=C(COC(=O)NC(C)C)C(c2ccccc2)N(C)C1
CHEMBL416214,CCCCCC(=O)OC1=C(c2ccccc2)Sc2ccccc2-n2cccc21
CHEMBL286210,CCOC(=O)c1ccc(NCCCc2ccc(Cl)cc2)cc1C(=O)OCC
CHEMBL68367,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cnc(C(=O)N(C)C)c3)c(F)c21
CHEMBL417922,CNC(=O)OCc1c2c(n(C)c1COC(=O)NC)C(=O)C(C)=C(N1CC1)C2=O
CHEMBL35771,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNC(C)=O)CC3)nc21
CHEMBL14714,COc1c(N2CCC(N)CC2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL15071,COc1c(N2CCCC(N)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL290676,CNc1cc(NC(=O)OC)ccc1Nc1c2ccccc2nc2c(F)cccc12
CHEMBL31212,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1
CHEMBL418355,CCOc1c(N2CCC(N)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL39149,CNc1cc(NC(=O)OC)ccc1Nc1c2ccccc2nc2cc(F)ccc12
CHEMBL301642,CC(=O)OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1
CHEMBL292239,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc([N+](=O)[O-])cc3)c(CC(=O)O)n2C1
CHEMBL282740,O=C(C(=O)N1CCCC(C(=O)OCc2ccccc2)C1)c1c[nH]c2ccccc12
CHEMBL13679,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(CCCC(=O)O)cc1
CHEMBL16842,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)c(/N=C(/C(=O)O)C(C)C)c12
CHEMBL29593,CCNCC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C1
CHEMBL289043,O=C([O-])CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1.[Na+]
CHEMBL70344,CCOC(=O)CCN1CCC(C(=O)OC)(N(C(=O)CC)c2ccccc2)CC1
CHEMBL420187,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCCC(=O)OC)CC1
CHEMBL307590,CN(C)CCSc1nc2ccccc2cc1C1CCCC1.O=C(O)C(=O)O
CHEMBL58213,CCc1c(Sc2cc(C)cc(C)c2)n(CCCCC(=O)OC)c(=O)[nH]c1=O
CHEMBL282824,Nc1c(CC(=O)[O-])cc(Br)cc1C(=O)c1ccc(Cl)cc1.[Na+]
CHEMBL538408,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1Cl.[Na+]
CHEMBL28507,Nc1c(CC(=O)[O-])cc(Cl)cc1C(=O)c1ccc(Br)cc1.[Na+]
CHEMBL74186,CC(C)OC(=O)n1c2cc(Cl)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL72852,CCCOC(=O)n1c2cc(Cl)ccc2c2oc(C(=O)N3CCOCC3)cc21
CHEMBL37142,O=C(O)C(CCCCn1cnc2c1NC=NCC2O)Cc1ccc(Cl)cc1
CHEMBL19727,CC(C)c1cccc2c(Cl)cc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)nc12
CHEMBL433444,O=C(O)C(CCCCn1cnc2c1NC=NCC2O)Cc1cccc(Cl)c1
PONALRESTAT,O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12
CHEMBL71727,O=C(O)Cn1nc(C(=O)O)cc1-c1ccc(-c2ccc(Cl)cc2Cl)cc1
CHEMBL24716,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1c(F)c(F)c(F)c(F)c1F
CHEMBL26454,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
CHEMBL306244,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c2ccccc12
CHEMBL29175,CON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
CHEMBL44491,CCOCn1c(C(OC(C)=O)c2cccc([N+](=O)[O-])c2)c(CC)c(=O)[nH]c1=O
CHEMBL46077,N=C(N)c1cccc(Oc2ccc(C(=O)O)c(Oc3cccc(C(=N)N)c3)n2)c1
CHEMBL48604,N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1
CHEMBL279647,Cc1c(F)c(N2CCC(C)(CN)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
